-0.4623,-2.4415,-29.3456
-0.4854,-2.3494,-29.3456
-0.5316,-2.1881,-29.4778
-0.5547,-2.096,-29.4778
-0.5547,-2.1421,-29.3456
-0.5316,-2.2572,-29.2134
-0.5547,-2.3494,-29.2134
-0.5316,-2.3724,-29.3456
-0.5547,-2.3263,-29.3456
-0.5316,-2.1881,-29.61
-0.5316,-2.0499,-29.61
-0.5779,-1.9348,-29.4778
-0.601,-1.9117,-29.3456
-0.5779,-2.0499,-29.2134
-0.5779,-2.1651,-29.3456
-0.5316,-2.2803,-29.2134
-0.5316,-2.3263,-29.3456
